category	county	town	ad_id	date_of_lead	leads	package_type
sale	Dublin	Rathgar	12525246	15/08/2020	2	Featured
sale	Wicklow	Delgany	11627985	15/08/2020	1	Standard
sale	Dublin	Ballsbridge	12676826	17/08/2020	2	Standard
sale	Dublin	Blackrock	12651840	17/08/2020	1	Featured
sale	Dublin	Monkstown	12645203	17/08/2020	2	Standard
sale	Dublin	Rathmines	12672505	17/08/2020	1	Standard
sale	Dublin	Ballsbridge	12676826	18/08/2020	1	Standard
sale	Dublin	Blackrock	12651840	18/08/2020	2	Featured
sale	Dublin	Blackrock	12651840	19/08/2020	1	Featured
sale	Dublin	Foxrock	12392324	19/08/2020	1	Standard
sale	Dublin	Monkstown	12645203	19/08/2020	2	Standard
sale	Dublin	Ballsbridge	12558354	20/08/2020	1	Premium
sale	Dublin	Monkstown	12645203	20/08/2020	1	Standard
sale	Meath	Navan	12688670	20/08/2020	1	Standard
sale	Dublin	Blackrock	12651840	21/08/2020	1	Featured
sale	Dublin	Foxrock	12251455	21/08/2020	1	Standard
sale	Dublin	Monkstown	12645203	21/08/2020	1	Standard
sale	Dublin	Sandymount	12578752	21/08/2020	1	Featured
sale	Dublin	Dublin 2	12498350	22/08/2020	2	Standard
sale	Dublin	Dalkey	12657020	23/08/2020	1	Premium
sale	Dublin	Dublin 2	12498350	23/08/2020	1	Standard
sale	Wicklow	Delgany	11627985	23/08/2020	1	Standard
sale	Dublin	Ballsbridge	12672757	24/08/2020	1	Standard
sale	Dublin	Killiney	12560579	24/08/2020	2	Standard
sale	Dublin	Monkstown	12645203	24/08/2020	1	Standard
sale	Dublin	Rathgar	12525246	24/08/2020	1	Standard
sale	Dublin	Rathgar	12525764	24/08/2020	1	Standard
sale	Dublin	Sandyford	12320401	24/08/2020	1	Standard
sale	Dublin	Ballsbridge	12676826	25/08/2020	1	Standard
sale	Dublin	Foxrock	12425398	25/08/2020	1	Standard
sale	Dublin	Sandyford	12320401	25/08/2020	1	Standard
sale	Dublin	Sandymount	12578752	25/08/2020	1	Featured
sale	Dublin	Clonskeagh	12699912	26/08/2020	4	Standard
sale	Dublin	Monkstown	12645203	26/08/2020	1	Standard
sale	Dublin	Rathgar	12525246	26/08/2020	2	Standard
sale	Dublin	Rathgar	12525764	26/08/2020	2	Standard
sale	Dublin	Clonskeagh	12699912	27/08/2020	2	Standard
sale	Dublin	Killiney	12560579	27/08/2020	2	Featured
sale	Dublin	Sandyford	12320401	27/08/2020	1	Standard
sale	Dublin	Clonskeagh	12699912	28/08/2020	1	Standard
sale	Dublin	Foxrock	12251455	28/08/2020	1	Standard
sale	Dublin	Killiney	12560579	28/08/2020	3	Featured
sale	Dublin	Shankill	12589824	28/08/2020	1	Premium
sale	Dublin	Blackrock	12651840	29/08/2020	1	Featured
sale	Dublin	Dublin 2	12498350	29/08/2020	1	Standard
sale	Dublin	Killiney	12560579	29/08/2020	1	Featured
sale	Dublin	Monkstown	12645203	29/08/2020	1	Standard
sale	Dublin	Raheny	12703956	29/08/2020	1	Standard
sale	Dublin	Sandyford	12320401	29/08/2020	1	Standard
sale	Dublin	Shankill	12589824	29/08/2020	1	Premium
sale	Dublin	Clonskeagh	12699912	30/08/2020	1	Standard
sale	Dublin	Dublin 2	12498349	30/08/2020	1	Standard
sale	Dublin	Raheny	12703956	30/08/2020	1	Standard
sale	Dublin	Sandymount	12578752	30/08/2020	1	Featured
sale	Dublin	Clonskeagh	12699912	31/08/2020	1	Standard
sale	Dublin	Dalkey	12657020	31/08/2020	1	Premium
sale	Dublin	Monkstown	12645203	31/08/2020	3	Standard
sale	Dublin	Raheny	12703956	31/08/2020	1	Standard
sale	Dublin	Rathgar	12525246	31/08/2020	1	Standard
sale	Wicklow	Kilquade	12498353	31/08/2020	5	Standard
sale	Dublin	Ballsbridge	12676826	01/09/2020	1	Standard
sale	Dublin	Dalkey	12657020	01/09/2020	3	Premium
sale	Dublin	Monkstown	12645203	01/09/2020	1	Standard
sale	Dublin	Raheny	12703956	01/09/2020	1	Standard
sale	Dublin	Sandyford	12320401	01/09/2020	1	Standard
sale	Dublin	Blackrock	12651840	02/09/2020	1	Featured
sale	Dublin	Clonskeagh	12699912	02/09/2020	1	Standard
sale	Wicklow	Bray	12700585	02/09/2020	2	Standard
sale	Dublin	Blackrock	12651840	03/09/2020	1	Featured
sale	Dublin	Kilternan	12498355	03/09/2020	1	Standard
sale	Dublin	Monkstown	12711461	03/09/2020	2	Standard
sale	Dublin	Rathgar	12525246	03/09/2020	1	Standard
sale	Wicklow	Delgany	11627985	03/09/2020	1	Standard
sale	Dublin	Blackrock	12651840	04/09/2020	1	Standard
sale	Dublin	Dublin 2	12619337	04/09/2020	1	Standard
sale	Dublin	Foxrock	12392324	04/09/2020	1	Standard
sale	Dublin	Killiney	12560579	04/09/2020	1	Featured
sale	Dublin	Monkstown	12711461	04/09/2020	1	Standard
sale	Dublin	Clonskeagh	12699912	05/09/2020	2	Standard
sale	Dublin	Killiney	12560579	05/09/2020	1	Featured
sale	Dublin	Sandyford	12320401	05/09/2020	1	Standard
sale	Dublin	Blackrock	12651840	06/09/2020	1	Standard
sale	Dublin	Dublin 2	12498347	06/09/2020	1	Standard
sale	Dublin	Dublin 2	12498350	06/09/2020	1	Premium
sale	Wicklow	Delgany	11627985	06/09/2020	1	Standard
sale	Dublin	Ballsbridge	12558354	07/09/2020	1	Premium
sale	Dublin	Clonskeagh	12699912	07/09/2020	2	Standard
sale	Dublin	Raheny	12703956	07/09/2020	1	Standard
sale	Dublin	Rathgar	12525764	07/09/2020	1	Standard
sale	Dublin	Sandyford	12320401	07/09/2020	1	Standard
sale	Dublin	Dublin 2	12498350	08/09/2020	1	Premium
sale	Dublin	Killiney	12560579	08/09/2020	1	Featured
sale	Dublin	Rathgar	12525764	08/09/2020	1	Standard
sale	Dublin	Raheny	12703956	09/09/2020	1	Premium
sale	Dublin	Ballsbridge	12498356	10/09/2020	1	Standard
sale	Dublin	Clonskeagh	12699912	10/09/2020	2	Standard
sale	Dublin	Killiney	12560579	10/09/2020	1	Featured
sale	Wicklow	Delgany	11627985	10/09/2020	1	Standard
sale	Dublin	Clonskeagh	12699912	11/09/2020	1	Standard
sale	Dublin	Killiney	12498354	11/09/2020	1	Standard
sale	Dublin	Raheny	12703956	11/09/2020	2	Premium
sale	Dublin	Rathgar	12541476	11/09/2020	1	Standard
sale	Wicklow	Kilquade	12498353	11/09/2020	1	Standard
sale	Wicklow	Kilquade	12498353	12/09/2020	1	Standard
sale	Dublin	Ballsbridge	12676826	13/09/2020	2	Standard
sale	Dublin	Dublin 2	12498349	13/09/2020	1	Standard
sale	Dublin	Kilternan	12498355	13/09/2020	1	Standard
sale	Dublin	Raheny	12703956	13/09/2020	1	Premium
sale	Dublin	Ballsbridge	12498357	14/09/2020	1	Standard
sale	Dublin	Clonskeagh	12699912	14/09/2020	4	Standard
sale	Dublin	Rathgar	12525764	14/09/2020	1	Standard
sale	Dublin	Ballsbridge	12676826	15/09/2020	1	Standard
sale	Dublin	Ballsbridge	12498356	15/09/2020	1	Standard
sale	Meath	Navan	12688670	15/09/2020	1	Premium
sale	Dublin	Ballsbridge	12498357	16/09/2020	1	Standard
sale	Dublin	Clonskeagh	12699912	16/09/2020	1	Standard
sale	Dublin	Foxrock	12251455	16/09/2020	1	Standard
sale	Dublin	Killiney	12736285	16/09/2020	2	Standard
sale	Dublin	Monkstown	12711461	16/09/2020	1	Standard
sale	Dublin	Rathmines	12672505	16/09/2020	1	Standard
sale	Dublin	Ballsbridge	12558354	17/09/2020	1	Premium
sale	Dublin	Foxrock	12251455	17/09/2020	2	Standard
sale	Dublin	Killiney	12736285	17/09/2020	1	Standard
sale	Dublin	Rathgar	12525764	17/09/2020	1	Standard
sale	Wicklow	Delgany	11627985	17/09/2020	2	Standard
sale	Dublin	Blackrock	12739323	18/09/2020	2	Standard
sale	Wicklow	Bray	12700585	18/09/2020	1	Premium
sale	Wicklow	Delgany	11627985	18/09/2020	1	Standard
sale	Dublin	Ballsbridge	12672757	19/09/2020	1	Standard
sale	Dublin	Clonskeagh	12699912	19/09/2020	1	Standard
sale	Dublin	Foxrock	12425398	19/09/2020	1	Standard
sale	Dublin	Rathgar	12525764	19/09/2020	1	Standard
sale	Dublin	Clonskeagh	12699912	20/09/2020	2	Standard
sale	Dublin	Dublin 2	12498350	20/09/2020	1	Premium
sale	Dublin	Rathmines	12672505	20/09/2020	1	Standard
sale	Dublin	Clonskeagh	12699912	21/09/2020	2	Standard
sale	Dublin	Clonskeagh	12699912	22/09/2020	2	Standard
sale	Dublin	Killiney	12736285	22/09/2020	1	Standard
sale	Dublin	Shankill	12589824	22/09/2020	1	Standard
sale	Dublin	Clonskeagh	12699912	23/09/2020	2	Standard
sale	Dublin	Raheny	12703956	24/09/2020	1	Premium
sale	Dublin	Clonskeagh	12699912	25/09/2020	1	Standard
sale	Dublin	Foxrock	12392324	25/09/2020	1	Standard
sale	Dublin	Rathmines	12672505	25/09/2020	1	Standard
sale	Meath	Navan	12688670	25/09/2020	1	Premium
sale	Dublin	Clonskeagh	12699912	27/09/2020	1	Standard
sale	Dublin	Dublin 2	12498350	27/09/2020	1	Premium
sale	Dublin	Clonskeagh	12699912	28/09/2020	3	Standard
sale	Dublin	Dublin 2	12498350	28/09/2020	1	Premium
sale	Dublin	Killiney	12560579	28/09/2020	4	Standard
sale	Dublin	Rathgar	12525246	28/09/2020	1	Standard
sale	Dublin	Rathgar	12525764	28/09/2020	1	Standard
sale	Dublin	Clonskeagh	12699912	30/09/2020	1	Standard
sale	Dublin	Sandymount	12578752	30/09/2020	1	Standard
sale	Dublin	Shankill	12589824	30/09/2020	2	Standard
sale	Dublin	Clonskeagh	12699912	01/10/2020	1	Standard
sale	Dublin	Sandycove	12766845	01/10/2020	6	Standard
sale	Dublin	Raheny	12703956	02/10/2020	1	Premium
sale	Dublin	Rathgar	12525246	02/10/2020	1	Standard
sale	Dublin	Sandycove	12766845	02/10/2020	1	Standard
sale	Dublin	Sandycove	12768363	02/10/2020	3	Standard
sale	Wicklow	Kilquade	12498353	02/10/2020	1	Standard
sale	Dublin	Ballsbridge	12672757	03/10/2020	1	Standard
sale	Dublin	Dublin 2	12619337	03/10/2020	1	Standard
sale	Dublin	Sandycove	12768363	03/10/2020	1	Standard
sale	Dublin	Sandycove	12768363	04/10/2020	1	Standard
sale	Meath	Navan	12688670	04/10/2020	1	Premium
sale	Wicklow	Kilquade	12498353	04/10/2020	1	Standard
sale	Dublin	Raheny	12703956	05/10/2020	1	Premium
sale	Dublin	Rathgar	12525764	05/10/2020	1	Standard
sale	Dublin	Sandycove	12768363	05/10/2020	3	Standard
sale	Wicklow	Kilquade	12498353	05/10/2020	1	Standard
sale	Dublin	Dublin 2	12498350	06/10/2020	1	Standard
sale	Dublin	Foxrock	12425398	06/10/2020	1	Standard
sale	Dublin	Sandycove	12768363	06/10/2020	3	Standard
sale	Dublin	Shankill	12589824	06/10/2020	1	Standard
sale	Dublin	Raheny	12703956	07/10/2020	1	Premium
sale	Dublin	Clonskeagh	12699912	08/10/2020	2	Standard
sale	Dublin	Kilternan	12498355	08/10/2020	1	Standard
sale	Dublin	Raheny	12703956	08/10/2020	1	Premium
sale	Dublin	Ballsbridge	12498357	09/10/2020	1	Standard
sale	Dublin	Monkstown	12778688	09/10/2020	2	Standard
sale	Dublin	Dublin 2	12619337	11/10/2020	1	Standard
sale	Dublin	Rathgar	12525246	11/10/2020	2	Standard
sale	Dublin	Sandymount	12578752	11/10/2020	1	Standard
sale	Meath	Navan	12688670	11/10/2020	5	Premium
sale	Wicklow	Delgany	11627985	11/10/2020	1	Standard
sale	Dublin	Dublin 2	12498349	12/10/2020	1	Standard
sale	Dublin	Raheny	12703956	12/10/2020	2	Standard
sale	Dublin	Rathgar	12778687	12/10/2020	1	Standard
sale	Dublin	Sandycove	12768363	13/10/2020	1	Standard
sale	Dublin	Clonskeagh	12699912	14/10/2020	1	Standard
sale	Dublin	Rathgar	12791592	14/10/2020	1	Standard
sale	Dublin	Dalkey	12657020	15/10/2020	1	Standard
sale	Dublin	Foxrock	12792946	15/10/2020	1	Standard
sale	Dublin	Sandycove	12768363	15/10/2020	1	Standard
sale	Dublin	Shankill	12589824	15/10/2020	1	Standard
sale	Meath	Navan	12688670	15/10/2020	2	Premium
sale	Dublin	Clonskeagh	12699912	16/10/2020	2	Standard
sale	Dublin	Rathgar	12791592	16/10/2020	1	Standard
sale	Dublin	Rathgar	12778687	16/10/2020	2	Standard
sale	Dublin	Sandycove	12768363	16/10/2020	1	Standard
sale	Dublin	Sandycove	12794366	16/10/2020	2	Standard
sale	Dublin	Ballsbridge	12498356	17/10/2020	1	Standard
sale	Dublin	Clonskeagh	12699912	17/10/2020	1	Standard
sale	Dublin	Rathgar	12778687	17/10/2020	1	Standard
sale	Dublin	Rathgar	12791592	17/10/2020	1	Standard
sale	Dublin	Sandycove	12794366	17/10/2020	1	Standard
sale	Dublin	Clonskeagh	12699912	18/10/2020	1	Standard
sale	Dublin	Killiney	12498354	18/10/2020	1	Standard
sale	Dublin	Sandycove	12768363	18/10/2020	2	Standard
sale	Dublin	Clonskeagh	12699912	19/10/2020	1	Standard
sale	Dublin	Monkstown	12778688	19/10/2020	1	Standard
sale	Dublin	Sandycove	12768363	21/10/2020	1	Standard
sale	Dublin	Rathmines	12805445	22/10/2020	2	Standard
sale	Dublin	Ballsbridge	12558354	23/10/2020	1	Standard
sale	Dublin	Ballsbridge	12498357	23/10/2020	1	Standard
sale	Dublin	Foxrock	12392324	23/10/2020	2	Standard
sale	Dublin	Rathmines	12805445	23/10/2020	2	Standard
sale	Dublin	Sandycove	12794366	23/10/2020	3	Standard
sale	Dublin	Terenure	12590439	23/10/2020	2	Standard
sale	Dublin	Rathmines	12805445	24/10/2020	1	Standard
sale	Dublin	Sandymount	12578752	24/10/2020	1	Standard
sale	Dublin	Terenure	12590439	24/10/2020	1	Standard
sale	Wicklow	Delgany	11627985	24/10/2020	1	Standard
sale	Dublin	Foxrock	12792946	25/10/2020	1	Standard
sale	Dublin	Rathmines	12805445	25/10/2020	2	Standard
sale	Dublin	Kilternan	12498355	26/10/2020	1	Standard
sale	Dublin	Rathmines	12805445	26/10/2020	1	Standard
sale	Dublin	Sandycove	12794366	26/10/2020	1	Standard
sale	Dublin	Rathmines	12805445	27/10/2020	1	Standard
sale	Dublin	Sandycove	12794366	27/10/2020	2	Standard
sale	Dublin	Shankill	12589824	27/10/2020	1	Standard
sale	Dublin	Terenure	12590439	27/10/2020	1	Standard
sale	Dublin	Dublin 2	12498347	28/10/2020	1	Standard
sale	Dublin	Foxrock	11478887	28/10/2020	1	Standard
sale	Dublin	Foxrock	12792946	28/10/2020	1	Standard
sale	Dublin	Raheny	12703956	28/10/2020	1	Standard
sale	Dublin	Rathmines	12805445	28/10/2020	1	Standard
sale	Dublin	Sandycove	12794366	28/10/2020	1	Standard
sale	Dublin	Shankill	12589824	28/10/2020	2	Standard
sale	Dublin	Rathgar	12541476	29/10/2020	3	Standard
sale	Dublin	Rathmines	12805445	29/10/2020	1	Standard
sale	Dublin	Rathmines	12805445	30/10/2020	1	Standard
sale	Dublin	Rathgar	12525764	31/10/2020	1	Standard
sale	Dublin	Rathgar	12541476	31/10/2020	1	Standard
sale	Dublin	Rathmines	12805445	31/10/2020	3	Standard
sale	Dublin	Sandycove	12794366	31/10/2020	1	Standard
sale	Dublin	Rathgar	12541476	01/11/2020	2	Standard
sale	Dublin	Dalkey	12657020	02/11/2020	2	Standard
sale	Dublin	Rathgar	12541476	02/11/2020	4	Standard
sale	Dublin	Rathmines	12805445	02/11/2020	1	Standard
sale	Dublin	Raheny	12703956	03/11/2020	1	Standard
sale	Dublin	Rathgar	12791592	03/11/2020	1	Standard
sale	Dublin	Rathgar	12541476	03/11/2020	2	Standard
sale	Dublin	Rathmines	13118355	03/11/2020	3	Standard
sale	Dublin	Monkstown	12778688	04/11/2020	1	Standard
sale	Dublin	Rathgar	12541476	04/11/2020	1	Standard
sale	Dublin	Rathmines	13118355	04/11/2020	2	Standard
sale	Dublin	Sandycove	12794366	04/11/2020	1	Standard
sale	Meath	Navan	12688670	04/11/2020	1	Standard
sale	Dublin	Monkstown	12711461	05/11/2020	1	Standard
sale	Dublin	Rathgar	12541476	05/11/2020	1	Standard
sale	Dublin	Rathgar	12541476	06/11/2020	4	Standard
sale	Dublin	Sandycove	12794366	06/11/2020	1	Standard
sale	Wicklow	Bray	12700585	06/11/2020	2	Featured
sale	Dublin	Rathgar	12541476	07/11/2020	1	Standard
sale	Dublin	Rathmines	12805445	07/11/2020	1	Standard
sale	Dublin	Rathgar	12541476	08/11/2020	2	Standard
sale	Dublin	Rathmines	12805445	08/11/2020	1	Standard
sale	Wicklow	Delgany	11627985	08/11/2020	1	Standard
sale	Dublin	Raheny	12703956	09/11/2020	1	Standard
sale	Dublin	Rathgar	12541476	09/11/2020	1	Standard
sale	Dublin	Dublin 2	12498350	10/11/2020	2	Premium
sale	Dublin	Killiney	12560579	10/11/2020	1	Standard
sale	Dublin	Monkstown	12778688	10/11/2020	1	Standard
sale	Dublin	Raheny	12703956	10/11/2020	2	Standard
sale	Dublin	Rathgar	12541476	10/11/2020	4	Standard
sale	Dublin	Rathmines	13118355	10/11/2020	1	Standard
sale	Dublin	Raheny	12703956	11/11/2020	1	Standard
sale	Dublin	Rathgar	12541476	11/11/2020	1	Standard
sale	Dublin	Rathmines	12805445	11/11/2020	1	Standard
sale	Wicklow	Delgany	11627985	11/11/2020	1	Standard
sale	Dublin	Foxrock	12792946	12/11/2020	1	Standard
sale	Dublin	Rathgar	12541476	12/11/2020	3	Standard
sale	Dublin	Dublin 2	12498347	13/11/2020	1	Standard
sale	Dublin	Rathgar	12541476	14/11/2020	2	Standard
sale	Dublin	Sandycove	12794366	14/11/2020	2	Standard
sale	Dublin	Ballsbridge	12672757	15/11/2020	1	Standard
sale	Dublin	Monkstown	12778688	15/11/2020	1	Standard
sale	Dublin	Rathgar	12541476	15/11/2020	1	Standard
sale	Dublin	Rathmines	12805445	15/11/2020	1	Standard
sale	Dublin	Rathmines	13118355	15/11/2020	1	Standard
sale	Dublin	Ballsbridge	12672757	16/11/2020	1	Standard
sale	Dublin	Monkstown	12778688	16/11/2020	1	Standard
sale	Dublin	Rathgar	12541476	16/11/2020	1	Standard
sale	Dublin	Foxrock	12792946	17/11/2020	1	Standard
sale	Dublin	Rathgar	12541476	17/11/2020	1	Standard
sale	Dublin	Shankill	12589824	17/11/2020	1	Standard
sale	Dublin	Dublin 2	12498350	18/11/2020	1	Premium
sale	Dublin	Monkstown	13139771	18/11/2020	1	Standard
sale	Dublin	Rathgar	12791592	18/11/2020	1	Standard
sale	Dublin	Rathmines	12672505	19/11/2020	1	Standard
sale	Dublin	Sandycove	12794366	19/11/2020	1	Standard
sale	Dublin	Foxrock	12792946	20/11/2020	1	Standard
sale	Dublin	Rathgar	12541476	20/11/2020	1	Standard
sale	Dublin	Rathmines	12672505	21/11/2020	2	Standard
sale	Dublin	Shankill	12589824	22/11/2020	1	Standard
sale	Dublin	Sandycove	12794366	23/11/2020	2	Standard
sale	Wicklow	Delgany	11627985	23/11/2020	1	Standard
sale	Wicklow	Bray	12700585	24/11/2020	1	Featured
sale	Dublin	Ballsbridge	12672757	25/11/2020	2	Premium
sale	Dublin	Sandycove	12794366	25/11/2020	1	Standard
sale	Dublin	Monkstown	13139771	27/11/2020	1	Standard
sale	Dublin	Rathmines	12672505	27/11/2020	1	Standard
sale	Dublin	Rathmines	12672505	28/11/2020	1	Standard
sale	Dublin	Rathmines	13118355	28/11/2020	1	Premium
sale	Dublin	Rathmines	12805445	28/11/2020	1	Standard
sale	Dublin	Rathgar	12778687	29/11/2020	1	Standard
sale	Dublin	Dublin 2	12498347	30/11/2020	1	Standard
sale	Dublin	Rathmines	12805445	30/11/2020	1	Standard
sale	Dublin	Rathmines	13118355	30/11/2020	1	Premium
sale	Dublin	Monkstown	13139771	01/12/2020	1	Standard
sale	Dublin	Rathmines	12672505	01/12/2020	1	Standard
sale	Dublin	Dublin 2	12498350	02/12/2020	2	Premium
sale	Dublin	Rathmines	12672505	02/12/2020	2	Standard
sale	Dublin	Sandycove	12794366	02/12/2020	1	Standard
sale	Dublin	Monkstown	13139771	03/12/2020	1	Standard
sale	Dublin	Ballsbridge	12498356	04/12/2020	1	Standard
sale	Dublin	Sandycove	12794366	04/12/2020	1	Standard
sale	Dublin	Rathmines	13118355	05/12/2020	1	Premium
sale	Dublin	Ballsbridge	12558354	06/12/2020	1	Standard
sale	Dublin	Dublin 2	12498350	06/12/2020	1	Standard
sale	Dublin	Rathmines	12805445	06/12/2020	2	Standard
sale	Dublin	Rathmines	12805445	07/12/2020	2	Standard
sale	Dublin	Shankill	12589824	07/12/2020	2	Standard
sale	Meath	Navan	12688670	07/12/2020	1	Featured
sale	Dublin	Ballsbridge	12498356	08/12/2020	1	Standard
sale	Dublin	Rathmines	13118355	08/12/2020	1	Premium
sale	Dublin	Sandycove	12794366	08/12/2020	1	Standard
sale	Meath	Navan	12688670	08/12/2020	2	Featured
sale	Dublin	Monkstown	13139771	09/12/2020	3	Standard
sale	Dublin	Rathmines	13118355	09/12/2020	1	Premium
sale	Dublin	Ballsbridge	12672757	10/12/2020	1	Premium
sale	Dublin	Raheny	12703956	10/12/2020	1	Standard
sale	Dublin	Dublin 2	12498350	11/12/2020	1	Standard
sale	Dublin	Kilternan	12498355	11/12/2020	1	Standard
sale	Dublin	Sandycove	12794366	11/12/2020	1	Standard
sale	Dublin	Rathmines	12805445	12/12/2020	1	Standard
sale	Dublin	Monkstown	13139771	13/12/2020	1	Standard
sale	Wicklow	Kilquade	12498353	13/12/2020	1	Standard
sale	Dublin	Rathmines	12805445	14/12/2020	1	Standard
sale	Dublin	Ballsbridge	12558354	15/12/2020	1	Featured
sale	Meath	Navan	12688670	15/12/2020	1	Featured
sale	Dublin	Shankill	12589824	16/12/2020	1	Standard
sale	Dublin	Foxrock	12392324	17/12/2020	1	Standard
sale	Dublin	Ballsbridge	12558354	18/12/2020	1	Featured
sale	Dublin	Rathmichael	12073715	18/12/2020	1	Standard
sale	Dublin	Rathmines	12672505	18/12/2020	1	Standard
sale	Dublin	Rathmines	12805445	18/12/2020	1	Standard
sale	Dublin	Shankill	12589824	18/12/2020	3	Standard
sale	Dublin	Rathmines	12805445	19/12/2020	1	Standard
sale	Dublin	Dublin 2	12498350	20/12/2020	1	Standard
sale	Dublin	Killiney	12498354	20/12/2020	2	Standard
sale	Dublin	Rathgar	12791592	20/12/2020	1	Standard
sale	Dublin	Rathmines	12805445	20/12/2020	1	Standard
sale	Wicklow	Delgany	11627985	20/12/2020	1	Standard
sale	Wicklow	Kilquade	12498353	20/12/2020	1	Standard
sale	Dublin	Dublin 2	12498349	21/12/2020	1	Standard
sale	Meath	Navan	12688670	21/12/2020	2	Featured
sale	Dublin	Shankill	12589824	23/12/2020	1	Standard
sale	Wicklow	Bray	12700585	23/12/2020	1	Premium
sale	Dublin	Sandycove	12794366	27/12/2020	1	Standard
sale	Wicklow	Delgany	11627985	27/12/2020	1	Standard
sale	Dublin	Ballsbridge	12558354	28/12/2020	1	Featured
sale	Dublin	Foxrock	12425398	28/12/2020	2	Standard
sale	Dublin	Raheny	12703956	28/12/2020	1	Standard
sale	Dublin	Rathgar	12778687	28/12/2020	1	Premium
sale	Wicklow	Delgany	11627985	28/12/2020	1	Standard
sale	Dublin	Shankill	12589824	29/12/2020	1	Standard
sale	Dublin	Sandycove	12794366	30/12/2020	2	Standard
sale	Meath	Navan	12688670	30/12/2020	1	Featured
sale	Dublin	Ballsbridge	12558354	31/12/2020	1	Featured
sale	Dublin	Dublin 2	12498349	02/01/2021	1	Standard
sale	Dublin	Dublin 2	12498350	02/01/2021	1	Standard
sale	Dublin	Kilternan	12498355	02/01/2021	1	Standard
sale	Dublin	Sandycove	12794366	02/01/2021	1	Standard
sale	Dublin	Shankill	12589824	02/01/2021	1	Standard
sale	Dublin	Dublin 2	12498350	03/01/2021	2	Standard
sale	Dublin	Dublin 2	12498350	04/01/2021	2	Standard
sale	Dublin	Rathmines	12672505	04/01/2021	1	Standard
sale	Dublin	Shankill	12589824	04/01/2021	2	Standard
sale	Wicklow	Kilquade	12498353	04/01/2021	1	Standard
sale	Dublin	Rathgar	12778687	05/01/2021	1	Premium
sale	Dublin	Sandycove	12794366	05/01/2021	1	Standard
sale	Meath	Navan	12688670	05/01/2021	1	Featured
sale	Dublin	Raheny	12703956	06/01/2021	1	Standard
sale	Dublin	Sandycove	12794366	06/01/2021	1	Standard
sale	Meath	Navan	12688670	06/01/2021	1	Featured
sale	Wicklow	Bray	12700585	06/01/2021	1	Premium
sale	Dublin	Rathgar	12778687	07/01/2021	1	Premium
sale	Dublin	Sandycove	12794366	07/01/2021	1	Standard
